epoch,step,train_acc,train_loss,val_acc,val_loss
28,463,,,0.36666667461395264,2.066290855407715
28,463,0.7059999704360962,1.758794903755188,,
29,479,,,0.36666667461395264,2.0641098022460938
29,479,0.7120000123977661,1.7518166303634644,,
30,495,,,0.3583333194255829,2.066136121749878
30,495,0.7200000286102295,1.742949366569519,,
31,511,,,0.375,2.067730665206909
31,511,0.7179999947547913,1.7431081533432007,,
32,527,,,0.375,2.060575008392334
32,527,0.7379999756813049,1.727358102798462,,
33,543,,,0.36666667461395264,2.0614850521087646
33,543,0.722000002861023,1.7286099195480347,,
34,559,,,0.3583333194255829,2.059410810470581
34,559,0.7440000176429749,1.7181901931762695,,
35,575,,,0.38333332538604736,2.0549283027648926
35,575,0.7480000257492065,1.714493751525879,,
36,591,,,0.36666667461395264,2.0500779151916504
36,591,0.7419999837875366,1.7081928253173828,,
37,607,,,0.38333332538604736,2.054687738418579
37,607,0.7680000066757202,1.702301263809204,,
38,623,,,0.4000000059604645,2.05267071723938
38,623,0.7480000257492065,1.720471978187561,,
39,639,,,0.4000000059604645,2.051506519317627
39,639,0.765999972820282,1.69967782497406,,
40,655,,,0.3916666805744171,2.0528135299682617
40,655,0.75,1.7100162506103516,,
41,671,,,0.38333332538604736,2.050739049911499
41,671,0.7400000095367432,1.7041473388671875,,
42,687,,,0.375,2.0519182682037354
42,687,0.7300000190734863,1.7145849466323853,,
43,703,,,0.4000000059604645,2.045395612716675
43,703,0.7400000095367432,1.7123042345046997,,
44,719,,,0.4000000059604645,2.052607536315918
44,719,0.7699999809265137,1.7012680768966675,,
45,735,,,0.4000000059604645,2.05079984664917
45,735,0.7540000081062317,1.6977806091308594,,
46,751,,,0.4000000059604645,2.0443813800811768
46,751,0.7540000081062317,1.7081784009933472,,
47,767,,,0.40833333134651184,2.0464107990264893
47,767,0.7419999837875366,1.7069424390792847,,
48,783,,,0.3916666805744171,2.0487759113311768
48,783,0.7620000243186951,1.7047556638717651,,
49,799,,,0.3916666805744171,2.0505106449127197
49,799,0.7440000176429749,1.6973007917404175,,
50,815,,,0.4000000059604645,2.0459063053131104
50,815,0.7559999823570251,1.7085787057876587,,
51,831,,,0.40833333134651184,2.0458433628082275
51,831,0.7599999904632568,1.699507474899292,,
52,847,,,0.38333332538604736,2.052107810974121
52,847,0.765999972820282,1.697604775428772,,
53,863,,,0.4166666567325592,2.0453896522521973
53,863,0.7620000243186951,1.7048636674880981,,
54,879,,,0.38333332538604736,2.046658754348755
54,879,0.7419999837875366,1.7058861255645752,,
55,895,,,0.40833333134651184,2.049046039581299
55,895,0.7580000162124634,1.6952531337738037,,
56,911,,,0.40833333134651184,2.0499792098999023
56,911,0.7559999823570251,1.6972635984420776,,
57,927,,,0.4416666626930237,2.045926570892334
57,927,0.7580000162124634,1.6990216970443726,,
58,943,,,0.3916666805744171,2.048906087875366
58,943,0.7519999742507935,1.7011603116989136,,
59,959,,,0.4000000059604645,2.046292304992676
59,959,0.7440000176429749,1.7066031694412231,,
60,975,,,0.3916666805744171,2.050110340118408
60,975,0.7620000243186951,1.6980632543563843,,
61,991,,,0.4000000059604645,2.047903299331665
61,991,0.7599999904632568,1.6948622465133667,,
