epoch,step,train_acc,train_loss,val_acc,val_loss
0,15,,,0.15000000596046448,2.28420352935791
0,15,0.16200000047683716,2.2811765670776367,,
1,31,,,0.21666666865348816,2.2715983390808105
1,31,0.23600000143051147,2.256924867630005,,
2,47,,,0.2666666805744171,2.2628629207611084
2,47,0.2939999997615814,2.2337379455566406,,
3,63,,,0.3583333194255829,2.249720811843872
3,63,0.33399999141693115,2.211742877960205,,
4,79,,,0.34166666865348816,2.2443463802337646
4,79,0.35600000619888306,2.200282096862793,,
5,95,,,0.375,2.2342238426208496
5,95,0.36000001430511475,2.1875715255737305,,
6,111,,,0.2916666567325592,2.2215077877044678
6,111,0.39399999380111694,2.159278631210327,,
7,127,,,0.25833332538604736,2.19710111618042
7,127,0.35199999809265137,2.1411819458007812,,
8,143,,,0.30000001192092896,2.186354637145996
8,143,0.35199999809265137,2.125833034515381,,
9,159,,,0.28333333134651184,2.165881395339966
9,159,0.3540000021457672,2.1098718643188477,,
10,175,,,0.30000001192092896,2.1694321632385254
10,175,0.3779999911785126,2.09153413772583,,
11,191,,,0.3166666626930237,2.1446001529693604
11,191,0.4000000059604645,2.070997714996338,,
12,207,,,0.3166666626930237,2.160404920578003
12,207,0.4059999883174896,2.0661137104034424,,
13,223,,,0.2666666805744171,2.159518003463745
13,223,0.4180000126361847,2.0556483268737793,,
14,239,,,0.2916666567325592,2.1613411903381348
14,239,0.4399999976158142,2.038346767425537,,
15,255,,,0.2916666567325592,2.1151766777038574
15,255,0.4560000002384186,2.0233285427093506,,
16,271,,,0.28333333134651184,2.135573387145996
16,271,0.44600000977516174,2.0105412006378174,,
17,287,,,0.3166666626930237,2.1498587131500244
17,287,0.47200000286102295,1.9987690448760986,,
18,303,,,0.2916666567325592,2.1260340213775635
18,303,0.48399999737739563,1.9935650825500488,,
19,319,,,0.3166666626930237,2.14353609085083
19,319,0.4819999933242798,1.9759793281555176,,
20,335,,,0.3333333432674408,2.113675832748413
20,335,0.4740000069141388,1.9853332042694092,,
21,351,,,0.3166666626930237,2.11167573928833
21,351,0.515999972820282,1.9529649019241333,,
22,367,,,0.25833332538604736,2.1462783813476562
22,367,0.49799999594688416,1.9583083391189575,,
23,383,,,0.3083333373069763,2.0981688499450684
23,383,0.5,1.9504492282867432,,
24,399,,,0.24166665971279144,2.1064956188201904
24,399,0.49000000953674316,1.9424818754196167,,
25,415,,,0.24166665971279144,2.113079071044922
25,415,0.5360000133514404,1.92997407913208,,
26,431,,,0.28333333134651184,2.130706548690796
26,431,0.5519999861717224,1.9119733572006226,,
27,447,,,0.28333333134651184,2.1239981651306152
27,447,0.5239999890327454,1.9109851121902466,,
28,463,,,0.23333333432674408,2.1375372409820557
28,463,0.5320000052452087,1.9172189235687256,,
29,479,,,0.2916666567325592,2.10967755317688
29,479,0.5440000295639038,1.907959222793579,,
30,495,,,0.28333333134651184,2.122124433517456
30,495,0.5479999780654907,1.8901331424713135,,
31,511,,,0.25833332538604736,2.1372711658477783
31,511,0.5680000185966492,1.892142415046692,,
32,527,,,0.25,2.142904758453369
32,527,0.5680000185966492,1.8859871625900269,,
33,543,,,0.25,2.1412875652313232
33,543,0.5799999833106995,1.882570743560791,,
34,559,,,0.2666666805744171,2.1374549865722656
34,559,0.5619999766349792,1.8744313716888428,,
35,575,,,0.25,2.1388871669769287
35,575,0.578000009059906,1.8823015689849854,,
36,591,,,0.25833332538604736,2.134661912918091
36,591,0.5860000252723694,1.8708274364471436,,
37,607,,,0.24166665971279144,2.1389358043670654
37,607,0.5699999928474426,1.867321491241455,,
38,623,,,0.23333333432674408,2.1379683017730713
38,623,0.5699999928474426,1.8687055110931396,,
