epoch,step,train_acc,train_loss,val_acc,val_loss
0,15,,,0.07500000298023224,2.3428547382354736
0,15,0.22200000286102295,2.1512012481689453,,
1,31,,,0.18333333730697632,2.3344357013702393
1,31,0.30399999022483826,1.9974626302719116,,
2,47,,,0.11666666716337204,2.287332057952881
2,47,0.30000001192092896,1.926885724067688,,
3,63,,,0.19166666269302368,2.268237352371216
3,63,0.33799999952316284,1.864599585533142,,
4,79,,,0.21666666865348816,2.2692337036132812
4,79,0.41600000858306885,1.8171648979187012,,
5,95,,,0.21666666865348816,2.263526678085327
5,95,0.414000004529953,1.7609740495681763,,
6,111,,,0.24166665971279144,2.290234088897705
6,111,0.46000000834465027,1.7015198469161987,,
7,127,,,0.25833332538604736,2.2956414222717285
7,127,0.47200000286102295,1.6854842901229858,,
8,143,,,0.25833332538604736,2.277806282043457
8,143,0.47600001096725464,1.6611735820770264,,
9,159,,,0.21666666865348816,2.2565627098083496
9,159,0.5120000243186951,1.5968483686447144,,
10,175,,,0.19166666269302368,2.3133010864257812
10,175,0.5139999985694885,1.5820577144622803,,
11,191,,,0.23333333432674408,2.2754361629486084
11,191,0.5099999904632568,1.5787134170532227,,
12,207,,,0.23333333432674408,2.306302785873413
12,207,0.5400000214576721,1.5182888507843018,,
13,223,,,0.2750000059604645,2.318465232849121
13,223,0.5440000295639038,1.481162190437317,,
14,239,,,0.2666666805744171,2.3292436599731445
14,239,0.5379999876022339,1.4877150058746338,,
15,255,,,0.2083333283662796,2.308415651321411
15,255,0.5699999928474426,1.4487431049346924,,
16,271,,,0.25,2.2885632514953613
16,271,0.5839999914169312,1.4014341831207275,,
17,287,,,0.23333333432674408,2.2884681224823
17,287,0.6079999804496765,1.375601887702942,,
18,303,,,0.23333333432674408,2.2923665046691895
18,303,0.6019999980926514,1.3605239391326904,,
19,319,,,0.24166665971279144,2.2880895137786865
19,319,0.5960000157356262,1.3610515594482422,,
20,335,,,0.2750000059604645,2.2791695594787598
20,335,0.5860000252723694,1.3666954040527344,,
21,351,,,0.2750000059604645,2.2923481464385986
21,351,0.5860000252723694,1.3733264207839966,,
22,367,,,0.2916666567325592,2.2897491455078125
22,367,0.6060000061988831,1.3735789060592651,,
23,383,,,0.28333333134651184,2.2876136302948
23,383,0.628000020980835,1.3510491847991943,,
24,399,,,0.24166665971279144,2.3005757331848145
24,399,0.6299999952316284,1.346380352973938,,
